237000000.0,50000000.0
300000000.0,60000000.0
245000000.0,70000000.0
250000000.0,50000000.0
260000000.0,50000000.0
258000000.0,50000000.0
260000000.0,45000000.0
280000000.0,90000000.0
250000000.0,50000000.0
250000000.0,50000000.0
270000000.0,50000000.0
200000000.0,50000000.0
200000000.0,50000000.0
255000000.0,50000000.0
225000000.0,50000000.0
225000000.0,60000000.0
220000000.0,50000000.0
380000000.0,50000000.0
225000000.0,50000000.0
250000000.0,50000000.0
215000000.0,54000000.0
200000000.0,50000000.0
250000000.0,50000000.0
180000000.0,50000000.0
207000000.0,50000000.0
200000000.0,50000000.0
250000000.0,50000000.0
209000000.0,50000000.0
150000000.0,50000000.0
200000000.0,50000000.0
200000000.0,50000000.0
200000000.0,45000000.0
200000000.0,50000000.0
210000000.0,50000000.0
200000000.0,50000000.0
150000000.0,50000000.0
210000000.0,50000000.0
200000000.0,50000000.0
200000000.0,50000000.0
170000000.0,50000000.0
200000000.0,50000000.0
200000000.0,50000000.0
200000000.0,50000000.0
200000000.0,45000000.0
190000000.0,50000000.0
200000000.0,50000000.0
250000000.0,50000000.0
190000000.0,50000000.0
195000000.0,40000000.0
105000000.0,50000000.0
150000000.0,40000000.0
180000000.0,50000000.0
195000000.0,50000000.0
185000000.0,50000000.0
175000000.0,50000000.0
185000000.0,50000000.0
185000000.0,50000000.0
180000000.0,50000000.0
140000000.0,50000000.0
200000000.0,44000000.0
200000000.0,50000000.0
176000003.0,50000000.0
180000000.0,50000000.0
180000000.0,50000000.0
178000000.0,70000000.0
185000000.0,50000000.0
175000000.0,50000000.0
175000000.0,50000000.0
140000000.0,40000000.0
170000000.0,50000000.0
170000000.0,51500000.0
145000000.0,50000000.0
175000000.0,60000000.0
175000000.0,49900000.0
178000000.0,50000000.0
175000000.0,50000000.0
175000000.0,50000000.0
175000000.0,50000000.0
175000000.0,22000000.0
200000000.0,50000000.0
170000000.0,50000000.0
180000000.0,50000000.0
170000000.0,60000000.0
27000000.0,55000000.0
175000000.0,50000000.0
170000000.0,50000000.0
165000000.0,60000000.0
190000000.0,50000000.0
165000000.0,50000000.0
165000000.0,49000000.0
165000000.0,49000000.0
165000000.0,50000000.0
165000000.0,48000000.0
200000000.0,48000000.0
170000000.0,0.0
165000000.0,49000000.0
160000000.0,73000000.0
15000000.0,48000000.0
250000000.0,75000000.0
38000000.0,50000000.0
150000000.0,48000000.0
160000000.0,48000000.0
160000000.0,48000000.0
150000000.0,58000000.0
160000000.0,55000000.0
170000000.0,48000000.0
160000000.0,48000000.0
160000000.0,47000000.0
155000000.0,0.0
155000000.0,47000000.0
140000000.0,48000000.0
150000000.0,48000000.0
155000000.0,15000000.0
150000000.0,47000000.0
150000000.0,47000000.0
150000000.0,38000000.0
150000000.0,46000000.0
150000000.0,46000000.0
150000000.0,47000000.0
150000000.0,46000000.0
150000000.0,45000000.0
150000000.0,25000000.0
150000000.0,46000000.0
150000000.0,46000000.0
150000000.0,45000000.0
150000000.0,48000000.0
170000000.0,45000000.0
150000000.0,45000000.0
150000000.0,40000000.0
150000000.0,45000000.0
150000000.0,45000000.0
150000000.0,45000000.0
150000000.0,45000000.0
150000000.0,43000000.0
150000000.0,46000000.0
150000000.0,45000000.0
150000000.0,45000000.0
150000000.0,45000000.0
150000000.0,45000000.0
150000000.0,45000000.0
150000000.0,30000000.0
150000000.0,45000000.0
149000000.0,45000000.0
150000000.0,45000000.0
145000000.0,40000000.0
175000000.0,120000000.0
145000000.0,35000000.0
140000000.0,45000000.0
144000000.0,45000000.0
140000000.0,45000000.0
140000000.0,50000000.0
70000000.0,45000000.0
145000000.0,40000000.0
145000000.0,45000000.0
145000000.0,45000000.0
100000000.0,45000000.0
140000000.0,45000000.0
140000000.0,25000000.0
150000000.0,40000000.0
139000000.0,50000000.0
145000000.0,40000000.0
140000000.0,35000000.0
135000000.0,55000000.0
130000000.0,70000000.0
140000000.0,45000000.0
137000000.0,45000000.0
130000000.0,45000000.0
130000000.0,35000000.0
137000000.0,45000000.0
140000000.0,45000000.0
135000000.0,57000000.0
150000000.0,44000000.0
120000000.0,45000000.0
130000000.0,45000000.0
150000000.0,45000000.0
140000000.0,110.0
135000000.0,45000000.0
135000000.0,40000000.0
135000000.0,45000000.0
132000000.0,45000000.0
70000000.0,45000000.0
130000000.0,65000000.0
130000000.0,44500000.0
130000000.0,44000000.0
135000000.0,40000000.0
132000000.0,44000000.0
130000000.0,44000000.0
130000000.0,44000000.0
110000000.0,2600000.0
125000000.0,44000000.0
130000000.0,50000000.0
130000000.0,40000000.0
130000000.0,43000000.0
130000000.0,43000000.0
127500000.0,45000000.0
127000000.0,43000000.0
130000000.0,42000000.0
125000000.0,44000000.0
130000000.0,40000000.0
140000000.0,42000000.0
125000000.0,42000000.0
125000000.0,45000000.0
103000000.0,42000000.0
110000000.0,40000000.0
125000000.0,43000000.0
125000000.0,31115000.0
125000000.0,0.0
65000000.0,42000000.0
160000000.0,42000000.0
130000000.0,32000000.0
125000000.0,42000000.0
123000000.0,32000000.0
125000000.0,42000000.0
125000000.0,60000000.0
120000000.0,48000000.0
130000000.0,42000000.0
120000000.0,31000000.0
110000000.0,40000000.0
120000000.0,44000000.0
120000000.0,42000000.0
130000000.0,33000000.0
120000000.0,41000000.0
115000000.0,65000000.0
105000000.0,5000000.0
120000000.0,40000000.0
120000000.0,42000000.0
120000000.0,41000000.0
117000000.0,8000000.0
120000000.0,40000000.0
113000000.0,40000000.0
120000000.0,70000000.0
115000000.0,40000000.0
120000000.0,40000000.0
115000000.0,40000000.0
135000000.0,38000000.0
97250400.0,40000000.0
115000000.0,40000000.0
115000000.0,40000000.0
125000000.0,40000000.0
105000000.0,40000000.0
116000000.0,40000000.0
135000000.0,40000000.0
120000000.0,45000000.0
110000000.0,40000000.0
110000000.0,40000000.0
110000000.0,40000000.0
110000000.0,40000000.0
110000000.0,40000000.0
110000000.0,40000000.0
110000000.0,40000000.0
116000000.0,40000000.0
112000000.0,40000000.0
120000000.0,35000000.0
110000000.0,40000000.0
110000000.0,40000000.0
110000000.0,40000000.0
110000000.0,40000000.0
110000000.0,40000000.0
105000000.0,41000000.0
160000000.0,40000000.0
110000000.0,40000000.0
110000000.0,40000000.0
93000000.0,57000000.0
110000000.0,20000000.0
107000000.0,40000000.0
120000000.0,40000000.0
130000000.0,40000000.0
133000000.0,40000000.0
105000000.0,40000000.0
108000000.0,50000000.0
126000000.0,40000000.0
90000000.0,40000000.0
90000000.0,35000000.0
103000000.0,40000000.0
102000000.0,30000000.0
100000000.0,40000000.0
150000000.0,42000000.0
100000000.0,40000000.0
100000000.0,40000000.0
80000000.0,40000000.0
100000000.0,40000000.0
115000000.0,40000000.0
100000000.0,40000000.0
100000000.0,43000000.0
100000000.0,0.0
100000000.0,40000000.0
100000000.0,40000000.0
100000000.0,40000000.0
100000000.0,40000000.0
100000000.0,36000000.0
100000000.0,40000000.0
100000000.0,40000000.0
100000000.0,40000000.0
100000000.0,5000000.0
100000000.0,40000000.0
100000000.0,40000000.0
100000000.0,40000000.0
100000000.0,40000000.0
100000000.0,40000000.0
105000000.0,38000000.0
102000000.0,40000000.0
80000000.0,40000000.0
100000000.0,47000000.0
100000000.0,40000000.0
140000000.0,30000000.0
100000000.0,40000000.0
90000000.0,25000000.0
105000000.0,40000000.0
84000000.0,40000000.0
100000000.0,40000000.0
100000000.0,40000000.0
100000000.0,40000000.0
99000000.0,40000000.0
10000000.0,75000000.0
98000000.0,40000000.0
100000000.0,40000000.0
94000000.0,35000000.0
85000000.0,40000000.0
90000000.0,40000000.0
92000000.0,500000.0
0.0,40000000.0
90000000.0,40000000.0
100000000.0,40000000.0
95000000.0,40000000.0
95000000.0,40000000.0
95000000.0,45000000.0
65000000.0,40000000.0
94000000.0,40000000.0
94000000.0,63600000.0
79000000.0,42000000.0
95000000.0,55000000.0
115000000.0,40000000.0
100000000.0,40000000.0
93000000.0,40000000.0
93000000.0,10000000.0
90000000.0,60000000.0
92000000.0,40000000.0
145000000.0,38000000.0
92000000.0,40000000.0
98000000.0,40000000.0
95000000.0,40000000.0
90000000.0,45000000.0
90000000.0,33000000.0
100000000.0,40000000.0
90000000.0,40000000.0
100000000.0,50000000.0
100000000.0,40000000.0
90000000.0,40000000.0
90000000.0,40000000.0
92000000.0,40000000.0
90000000.0,20000000.0
90000000.0,20000000.0
92000000.0,7000000.0
90000000.0,40000000.0
90000000.0,25000000.0
90000000.0,39200000.0
100000000.0,25000000.0
120000000.0,15000000.0
0.0,40000000.0
75000000.0,39000000.0
90000000.0,0.0
88000000.0,39000000.0
100000000.0,39000000.0
90000000.0,39000000.0
90000000.0,39000000.0
95000000.0,40000000.0
80000000.0,80341000.0
90000000.0,30000000.0
95000000.0,38000000.0
90000000.0,38000000.0
68000000.0,38000000.0
92000000.0,3860000.0
90000000.0,38000000.0
90000000.0,40000000.0
100000000.0,50000000.0
90000000.0,38000000.0
90000000.0,35000000.0
100000000.0,38000000.0
20000000.0,53000000.0
88000000.0,38000000.0
90000000.0,38000000.0
87000000.0,38000000.0
92000000.0,57000000.0
90000000.0,10000000.0
100000000.0,38000000.0
75000000.0,15000000.0
85000000.0,38000000.0
85000000.0,37000000.0
75000000.0,55000000.0
85000000.0,32000000.0
85000000.0,38000000.0
85000000.0,40000000.0
85000000.0,38000000.0
75000000.0,37000000.0
85000000.0,37000000.0
90000000.0,40000000.0
85000000.0,37000000.0
85000000.0,37000000.0
85000000.0,38000000.0
85000000.0,37000000.0
68000000.0,30000000.0
85000000.0,38000000.0
85000000.0,37000000.0
85000000.0,37000000.0
85000000.0,36000000.0
90000000.0,65000000.0
85000000.0,37000000.0
0.0,36500000.0
85000000.0,36000000.0
60000000.0,36000000.0
60000000.0,36000000.0
84000000.0,36000000.0
84000000.0,42000000.0
50000000.0,36000000.0
82500000.0,37000000.0
8000000.0,37000000.0
85000000.0,36000000.0
85000000.0,36000000.0
85000000.0,37000000.0
65000000.0,35000000.0
82000000.0,36000000.0
80000000.0,33000000.0
80000000.0,35000000.0
80000000.0,35000000.0
75000000.0,29000000.0
80000000.0,35000000.0
80000000.0,35000000.0
80000000.0,38000000.0
80000000.0,35000000.0
85000000.0,35000000.0
75000000.0,35000000.0
84000000.0,35000000.0
82000000.0,35000000.0
75000000.0,35000000.0
80000000.0,35000000.0
80000000.0,27000000.0
80000000.0,35000000.0
80000000.0,35000000.0
80000000.0,35000000.0
75000000.0,35000000.0
80000000.0,1800000.0
80000000.0,33000000.0
80000000.0,35000000.0
80000000.0,34000000.0
75000000.0,32000000.0
80000000.0,35000000.0
79000000.0,35000000.0
80000000.0,35000000.0
80000000.0,34000000.0
80000000.0,35000000.0
80000000.0,35000000.0
80000000.0,35000000.0
75000000.0,35000000.0
68000000.0,30000000.0
70000000.0,35000000.0
80000000.0,33000000.0
80000000.0,10700000.0
80000000.0,35000000.0
80000000.0,40000000.0
80000000.0,35000000.0
80000000.0,35000000.0
80000000.0,35000000.0
80000000.0,35000000.0
90000000.0,35000000.0
102000000.0,35000000.0
75000000.0,40000000.0
85000000.0,27000000.0
85000000.0,35000000.0
88000000.0,35000000.0
70000000.0,35000000.0
0.0,35000000.0
80000000.0,35000000.0
80000000.0,35000000.0
80000000.0,35000000.0
80000000.0,35000000.0
44000000.0,45000000.0
80000000.0,35000000.0
80000000.0,8900000.0
80000000.0,35000000.0
80000000.0,35000000.0
90000000.0,30000000.0
90000000.0,31000000.0
80000000.0,35000000.0
86000000.0,35000000.0
0.0,35000000.0
80000000.0,8000000.0
130000000.0,35000000.0
8000000.0,56000000.0
60000000.0,35000000.0
45000000.0,35000000.0
79000000.0,35000000.0
78000000.0,35000000.0
78000000.0,35000000.0
100000000.0,31000000.0
79000000.0,35000000.0
76000000.0,30000000.0
64000000.0,27000000.0
80000000.0,35000000.0
76000000.0,35000000.0
75000000.0,35000000.0
78000000.0,35000000.0
76000000.0,35000000.0
75000000.0,40000000.0
73000000.0,32000000.0
75000000.0,33000000.0
76000000.0,35000000.0
75000000.0,35000000.0
75000000.0,20500000.0
75000000.0,35000000.0
80000000.0,35000000.0
75000000.0,35000000.0
50000000.0,35000000.0
80000000.0,35000000.0
75000000.0,35000000.0
75000000.0,35000000.0
80000000.0,35000000.0
60000000.0,35000000.0
35000000.0,38000000.0
75000000.0,0.0
75000000.0,35000000.0
75000000.0,34000000.0
70000000.0,35000000.0
53000000.0,34000000.0
70000000.0,35000000.0
70000000.0,70000000.0
75000000.0,35000000.0
75000000.0,41677699.0
80000000.0,34000000.0
75000000.0,75000000.0
75000000.0,34000000.0
55000000.0,35000000.0
75000000.0,35000000.0
75000000.0,32000000.0
52000000.0,40000000.0
75000000.0,50000000.0
75000000.0,30000000.0
75000000.0,34000000.0
0.0,30000000.0
75000000.0,33000000.0
45000000.0,33000000.0
75000000.0,33000000.0
74000000.0,33000000.0
82000000.0,30000000.0
73000000.0,30000000.0
75000000.0,33000000.0
73000000.0,32350000.0
70000000.0,30000000.0
75000000.0,32000000.0
70000000.0,35000000.0
72500000.0,32000000.0
70000000.0,32000000.0
72000000.0,33000000.0
72000000.0,0.0
75000000.0,32000000.0
72000000.0,32500000.0
94000000.0,32000000.0
74500000.0,29000000.0
60000000.0,32000000.0
71000000.0,32000000.0
72000000.0,35000000.0
150000000.0,32000000.0
120000000.0,32000000.0
70000000.0,32000000.0
70000000.0,30000000.0
74000000.0,33000000.0
80000000.0,35000000.0
70000000.0,32000000.0
70000000.0,32000000.0
70000000.0,32000000.0
80000000.0,28000000.0
68000000.0,32000000.0
75000000.0,32000000.0
70000000.0,70000000.0
75000000.0,32000000.0
75000000.0,30000000.0
70000000.0,32000000.0
70000000.0,32000000.0
70000000.0,32000000.0
70000000.0,31500000.0
66000000.0,32000000.0
70000000.0,0.0
70000000.0,31500000.0
70000000.0,31000000.0
70000000.0,31000000.0
70000000.0,34000000.0
70000000.0,30000000.0
70000000.0,31000000.0
70000000.0,31000000.0
70000000.0,31000000.0
60000000.0,31000000.0
70000000.0,30250000.0
70000000.0,45000000.0
75000000.0,34200000.0
70000000.0,30000000.0
66000000.0,30000000.0
70000000.0,30000000.0
70000000.0,30000000.0
75000000.0,31000000.0
70000000.0,30000000.0
70000000.0,30000000.0
70000000.0,25000000.0
70000000.0,20000000.0
50000000.0,30000000.0
70000000.0,30000000.0
68000000.0,37000000.0
68000000.0,26000000.0
68000000.0,33000000.0
69000000.0,30000000.0
60000000.0,30000000.0
68000000.0,25000000.0
70000000.0,30000000.0
68000000.0,80000000.0
36000000.0,29000000.0
90000000.0,30000000.0
80000000.0,35000000.0
70000000.0,30.0
69000000.0,30000000.0
69000000.0,30000000.0
66000000.0,25000000.0
66000000.0,30000000.0
67000000.0,35000000.0
70000000.0,30000000.0
66000000.0,30000000.0
70000000.0,30000000.0
59000000.0,30000000.0
68000000.0,45000000.0
65000000.0,30000000.0
63000000.0,30000000.0
52000000.0,19000000.0
65000000.0,37000000.0
61000000.0,30000000.0
65000000.0,53000000.0
65000000.0,80000000.0
95000000.0,30000000.0
65000000.0,30000000.0
65000000.0,30000000.0
65000000.0,30000000.0
70000000.0,30000000.0
50000000.0,30000000.0
65000000.0,30000000.0
63000000.0,30000000.0
65000000.0,30000000.0
65000000.0,30000000.0
65000000.0,30000000.0
65000000.0,40000000.0
50100000.0,0.0
65000000.0,30000000.0
65000000.0,30000000.0
4200000.0,30000000.0
65000000.0,25000000.0
65000000.0,30000000.0
45000000.0,25000000.0
65000000.0,30000000.0
65000000.0,30000000.0
65000000.0,30000000.0
63000000.0,30000000.0
65000000.0,30000000.0
65000000.0,27000000.0
65000000.0,25000000.0
65000000.0,30000000.0
50000000.0,30000000.0
43000000.0,30000000.0
65000000.0,30000000.0
64000000.0,30000000.0
55000000.0,30000000.0
50000000.0,45000000.0
63000000.0,30000000.0
65000000.0,30000000.0
63000000.0,30000000.0
63000000.0,19000000.0
62000000.0,30000000.0
65000000.0,0.0
64000000.0,30000000.0
62000000.0,0.0
62000000.0,30000000.0
62000000.0,30000000.0
62000000.0,35000000.0
44000000.0,30000000.0
53000000.0,30000000.0
63000000.0,30000000.0
65000000.0,30000000.0
80000000.0,30000000.0
60000000.0,30000000.0
60000000.0,25000000.0
0.0,30000000.0
150000000.0,30000000.0
61000000.0,35000000.0
60000000.0,40000000.0
58000000.0,26000000.0
60000000.0,37000000.0
60000000.0,30000000.0
70000000.0,30000000.0
60000000.0,30000000.0
61000000.0,30000000.0
60000000.0,17000000.0
60000000.0,30000000.0
60000000.0,30000000.0
60000000.0,100000000.0
70000000.0,30000000.0
60000000.0,25000000.0
60000000.0,23000000.0
61000000.0,30000000.0
60000000.0,30000000.0
60000000.0,30000000.0
58000000.0,30000000.0
